utc_timestamp,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z1_1,Z1_2,Z1_3,Z1_4,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,EAST_ANGLIA,HORNSEA
2014-01-01 00:00:00,-0.47806462978700043,-3.983323775225355,-2.136670614826369,-2.9483806533476757,-5.2725026991969415,-0.8326104907437902,-1.9767900232262008,-0.9809892541520152,-0.02104805039724721,-0.016650101827246147,-0.08134808062152687,-0.12518250320753532,-0.2975584919692061,-0.18916490134690103,-0.01601592658649689,-1.0548071258591214,-0.15379436010264513,-1.4154578772125022,-2.6012123885060077,-3.8130547037061047,0,0
2014-01-01 01:00:00,-0.47008084475540796,-3.916801387349055,-2.100987743078056,-2.899142044463095,-5.184450738214941,-0.8187057114337023,-1.9437771927119114,-0.9646065166821014,-0.02069654330127021,-0.01637204144490394,-0.07998954968669429,-0.1230919277224364,-0.29258919935438654,-0.1860058056644847,-0.01574845707090999,-1.0371916136083965,-0.15122596028047483,-1.391819417663688,-2.5577715664133964,-3.7493758469756755,0,0
2014-01-01 02:00:00,-0.4388715032682735,-3.656759325650789,-1.9615001535164678,-2.706663846096096,-4.840247618012572,-0.7643506650397217,-1.8147270370651434,-0.9005649065724382,-0.01932247010790558,-0.015285078132111673,-0.07467892875962144,-0.1149196780988678,-0.27316378276918274,-0.17365661345140276,-0.014702894419070299,-0.9683309748101081,-0.14118585188471813,-1.2994145303365046,-2.387957443687733,-3.5004494070294503,0,0
2014-01-01 03:00:00,-0.40832484749522374,-3.4022388850805956,-1.8249743833490082,-2.5182726468855243,-4.5033531586031765,-0.7111497702880804,-1.6884170768365572,-0.8378831284266808,-0.01797757339286315,-0.014221194930106703,-0.06948107126982718,-0.10692095450370662,-0.25415083711248176,-0.16156963866650553,-0.01367953279421608,-0.9009324931551603,-0.13135893082597952,-1.2089717285845192,-2.2217490808986096,-3.256808563886936,0,0
2014-01-01 04:00:00,-0.3821803182514514,-3.184397784861169,-1.7081235562996904,-2.35703079921408,-4.215009088747098,-0.6656157400176933,-1.580309843314467,-0.7842345197554412,-0.01682649185524677,-0.013310629606903072,-0.06503228518481217,-0.10007493952582333,-0.23787787690940662,-0.15122453679740708,-0.012803649420051081,-0.8432469125238339,-0.12294818279171824,-1.131562781010635,-2.079493266259366,-3.0482791852262214,0,0
2014-01-01 05:00:00,-0.37238203662176966,-3.1027566724675273,-1.664330940972215,-2.296601597401185,-4.106945318451006,-0.6485507835916762,-1.5397940967742028,-0.764128432860547,-0.016395096782911366,-0.012969373683119453,-0.06336499721933582,-0.09750923324865644,-0.23177919960940077,-0.1473474648235325,-0.012475391378194433,-0.8216278747615805,-0.11979605573723648,-1.1025519442916356,-2.0261795300547973,-2.9701278610570574,0,0
2014-01-01 06:00:00,-0.3803342651907867,-3.169016126004396,-1.69987277370176,-2.3456455872783173,-4.194649247966675,-0.662400603299748,-1.5726764417923882,-0.7804464164274176,-0.016745214522777784,-0.013246335012567027,-0.06471815846667894,-0.09959154558954551,-0.2367288507514345,-0.15049407396174955,-0.012741803702020117,-0.8391737604816701,-0.12235430378145355,-1.126096971194012,-2.0694486492932875,-3.033555022701596,0,0
2014-01-01 07:00:00,-0.38614065430467215,-3.217396044459887,-1.7258239531550787,-2.3814554846489213,-4.258687037771766,-0.6725131700707211,-1.5966857730755077,-0.7923611345873549,-0.017000856047124688,-0.013448560745179541,-0.065706180964739,-0.10111196412416291,-0.2403428817440305,-0.15279159809441595,-0.012936326986083315,-0.851985042118561,-0.12422223092485013,-1.1432885781386042,-2.1010419744515505,-3.079866918505545,0,0
2014-01-01 08:00:00,-0.4002306148446171,-3.334796227016283,-1.7887978750350069,-2.468352871474872,-4.414083087489013,-0.6970526323709358,-1.654947547085904,-0.821273752296116,-0.017621203550499117,-0.013939287862633279,-0.0681037464287815,-0.10480145801387311,-0.24911279934291172,-0.15836684007939178,-0.013408363107464936,-0.883073288047212,-0.12875499978097285,-1.1850062547731717,-2.177707298816575,-3.192248774355888,0,0
2014-01-01 09:00:00,-0.44330518626012627,-3.6937016003409875,-1.9813161356533768,-2.734007816642672,-4.889146039032221,-0.772072489122992,-1.8330602492677428,-0.909662829949999,-0.019517674641442214,-0.015439495063807642,-0.07543336985189013,-0.11608064986035556,-0.2759234096955944,-0.17541097291140076,-0.01485142986152073,-0.9781135023643645,-0.14261217668714868,-1.3125418171610437,-2.4120816946917323,-3.5358125665971394,0,0
2014-01-01 10:00:00,-0.4976769712776517,-4.146737467182354,-2.224326364990704,-3.0693363664771907,-5.488804255522292,-0.8667678833968328,-2.0578867590547816,-1.0212338048933254,-0.021911535219973317,-0.0173331632012607,-0.08468534139622431,-0.13031804733397404,-0.3097656673056107,-0.1969252885667498,-0.01667297126609079,-1.0980800146489458,-0.16010369010058526,-1.4735262669737201,-2.707925712342206,-3.969483199587378,0,0
2014-01-01 11:00:00,-0.5419822447336039,-4.515897279744907,-2.422345147341027,-3.3425814529354985,-5.977440434252449,-0.9439311646275189,-2.2410883955846725,-1.1121482847658908,-0.023862191199229072,-0.018876233465325756,-0.09222438263142177,-0.1419195018046417,-0.33734229509694147,-0.21445639662253047,-0.018157268498833895,-1.195835663660874,-0.17435678634693752,-1.604705702572674,-2.9489965195280825,-4.322863100178379,0,0
2014-01-01 12:00:00,-0.572860243363696,-4.773178530879137,-2.5603518272055505,-3.5330161517242837,-6.31798922405833,-0.9977091352003298,-2.3687684535223497,-1.175509978893601,-0.025221676153432602,-0.019951656722724375,-0.09747862183985531,-0.15000498841400658,-0.35656147621789386,-0.22667448012152003,-0.019191730637180847,-1.263965223887492,-0.18429030107418518,-1.6961295471122584,-3.1170077622854757,-4.569146741722748,0,0
2014-01-01 13:00:00,-0.5771992569678224,-4.80933200255104,-2.5797446922861558,-3.5597762652485128,-6.365843550678983,-1.0052660804775517,-2.3867102092366377,-1.1844136405620325,-0.025412712618637496,-0.020102776495736444,-0.09821695386965563,-0.1511411707428647,-0.359262178725948,-0.2283913799489202,-0.019337094504347643,-1.2735388718498426,-0.185686170542756,-1.7089765359974838,-3.1406169047271124,-4.603754816032764,0,0
2014-01-01 14:00:00,-0.5754952079887473,-4.795133548221711,-2.5721285852726816,-3.54926683884627,-6.347049851497054,-1.002298261968679,-2.379663992447026,-1.180916929797703,-0.025337687388666118,-0.02004342763942625,-0.09792699074522496,-0.15069496095553134,-0.3582015391955122,-0.2277171065621594,-0.01928000614924214,-1.2697790391955377,-0.1851379745332809,-1.7039311730898317,-3.131344950604579,-4.5901632813946485,0,0
2014-01-01 15:00:00,-0.5816013834970997,-4.8460113429018055,-2.599419635404297,-3.586925616787639,-6.4143939402323,-1.0129329449588056,-2.404912935943133,-1.19344681003655,-0.025606527796063545,-0.020256094374537778,-0.09896602527443486,-0.15229387936014258,-0.36200216417957376,-0.23013325286471892,-0.019484572755036858,-1.2832517728734636,-0.1871023435672333,-1.7220103901755848,-3.164569452876991,-4.638866280514562,0,0
2014-01-01 16:00:00,-0.6183173277036527,-5.151935446830959,-2.7635185337409074,-3.8133648319544777,-6.819328551309606,-1.0768784419046058,-2.5567328106600336,-1.268787976227241,-0.02722304363072457,-0.021534842417443543,-0.10521365666841793,-0.16190804764833475,-0.3848550177659081,-0.24466134704057418,-0.02071461536920823,-1.3642622412676078,-0.19891393721583078,-1.8307192743061995,-3.3643457236467684,-4.931713512948772,0,0
2014-01-01 17:00:00,-0.6367305236164363,-5.305357633889542,-2.8458148011920565,-3.926925022800933,-7.0224049119143395,-1.1089473696810344,-2.6328710976366656,-1.3065718786529117,-0.028033732921248597,-0.022176139781462035,-0.10834686931851603,-0.16672959229479814,-0.3963158171364505,-0.2519472455808506,-0.021331486761876035,-1.4048893218932919,-0.2048374996515477,-1.8852372235027735,-3.464534339026369,-5.078577595566186,0,0
2014-01-01 18:00:00,-0.6141518746436915,-5.117228114025933,-2.7449013832635267,-3.7876751229712187,-6.773388397753779,-1.0696237744384731,-2.5395087251743176,-1.2602404610255469,-0.027039648624127874,-0.02138976743535196,-0.10450485791980964,-0.16081731261263096,-0.38226234335817616,-0.24301312320627005,-0.020575066056728108,-1.3550715392237516,-0.19757390252600282,-1.8183861649763835,-3.3416809469027977,-4.898489761611157,0,0
2014-01-01 19:00:00,-0.5846150256730566,-4.871121572317564,-2.612888861696644,-3.6055117319990124,-6.447630945267007,-1.0181815869513489,-2.417374300821056,-1.1996308077771698,-0.025739211304624032,-0.020361053925975252,-0.09947883042967799,-0.15308300963218585,-0.36387792483062226,-0.23132571783574957,-0.019585534568232702,-1.2899011065491326,-0.18807183836176794,-1.7309332079104138,-3.180967075445546,-4.662903161217155,0,0
2014-01-01 20:00:00,-0.5535161318049362,-4.611999780807309,-2.4738949087007445,-3.413714700158085,-6.104645935196801,-0.9640188991644248,-2.288780844410652,-1.1358158363281576,-0.024370000857646436,-0.0192779372983142,-0.09418700340881825,-0.14493968101335183,-0.344521253400169,-0.21902022852736508,-0.018543672087557257,-1.2212841606080675,-0.1780672611888476,-1.6388553348457635,-3.011753912709306,-4.414857654071549,0,0
2014-01-01 21:00:00,-0.517226199843152,-4.309625290460489,-2.3117000371175025,-3.189902841591807,-5.704409748914978,-0.9008153568458427,-2.1387225238911545,-1.061348847828549,-0.022772241330478258,-0.018014026469485987,-0.08801186279594285,-0.135437065171993,-0.3219335596964436,-0.20466070269820003,-0.017327901562162264,-1.1412136503774997,-0.1663927165426189,-1.5314077914420618,-2.8142956304701623,-4.125408305296869,0,0
2014-01-01 22:00:00,-0.4773388311477648,-3.977276285418419,-2.133426717394704,-2.9439044161763506,-5.264497975471305,-0.8313464198974188,-1.973788856815811,-0.9794999143820231,-0.021016095206703847,-0.01662482361066958,-0.08122457780926937,-0.12499245089070816,-0.2971067380951316,-0.18887771083031774,-0.01599161117598899,-1.05320571565451,-0.15356086920972056,-1.4133089263444283,-2.5972632228612254,-3.8072657167306114,0,0
2014-01-01 23:00:00,-0.43506894952793,-3.625075737749231,-1.9445049517549193,-2.683212255698499,-4.798309826319564,-0.7577280329967746,-1.799003534784622,-0.8927620612557401,-0.019155052696580566,-0.015152642258308369,-0.07403188141714188,-0.11392396922157759,-0.27079698529848806,-0.17215198487539024,-0.014575502811844129,-0.9599409778685573,-0.13996256264135243,-1.2881558964407254,-2.367267249766153,-3.4701201491795817,0,0
2014-01-02 00:00:00,-0.4301619195974452,-3.584189447967552,-1.9225733843364896,-2.652949000040189,-4.744190933304934,-0.749181814883262,-1.7787130401404638,-0.8826928293325321,-0.018939007821385218,-0.014981739533192899,-0.07319689501253134,-0.11263905029694167,-0.26774273628028866,-0.17021032725240312,-0.014411109492975499,-0.9491140523547716,-0.13838396116962323,-1.273627119919616,-2.340567455950338,-3.4309815633235266,0,0
